,area,eccentricity,ave_r,ave_g,ave_b
81,7298.0,0.4630475000848305,167.84598520142504,51.75760482323924,35.41463414634146
82,7293.0,0.43556859827161687,152.76881941587823,63.12162347456465,39.10818593171534
83,7420.0,0.4520040113982084,162.23409703504043,79.16873315363881,45.61185983827493
84,7323.0,0.34677021892332727,184.43971050116073,39.07783695206882,31.473439847057218
85,7453.0,0.4396510617942138,151.09217764658527,66.28753522071649,37.6176036495371
86,7300.0,0.40266807132275845,182.78808219178083,40.37808219178082,31.837260273972603
87,7271.0,0.4792258018652507,169.36281116765232,49.9445743364049,35.67060926970155
88,7581.0,0.250034167286468,167.11001187178474,54.61931143648595,33.26394934705184
89,7343.0,0.4949834269375808,169.07408416178674,72.92128557810159,46.477325343864905
90,7453.0,0.4613332391883913,172.47846504763183,82.48302696900576,46.1180732590903
91,7377.0,0.32331311559869724,169.87325471058696,50.72915819438796,34.3959604175139
92,7360.0,0.35529631186190463,176.1172554347826,43.821603260869566,35.05978260869565
93,7358.0,0.332055151524629,179.25618374558303,42.90744767599891,32.799537917912474
94,7286.0,0.5033911626875889,155.75281361515235,64.93343398298106,44.56299752950865
95,7352.0,0.35890152205438935,177.20116974972797,42.92165397170838,34.86860718171926
96,7296.0,0.4809912904984968,159.421875,59.50328947368421,36.007264254385966
97,7299.0,0.46593076712120124,160.95944649952048,57.72366077544869,36.334429373886834
98,7298.0,0.39740274647813817,172.00602904905455,48.51288024116196,34.470402850095915
99,7297.0,0.3600973410716313,167.79087296149103,51.42209127038509,35.80814033164314
100,7491.0,0.27860135104868244,184.40448538245894,37.86837538379389,32.71619276465091
101,7299.0,0.46988647451098625,154.32196191259078,62.302370187696944,38.374708864227976
102,7300.0,0.46763587074486224,145.61246575342466,66.87753424657534,42.51260273972603
103,7616.0,0.3118999842835748,182.77717962184875,39.10569852941177,33.10359768907563
104,7319.0,0.4858118405494475,157.0582046727695,70.78726601994808,45.00983740948217
105,7500.0,0.2877306426885213,176.37053333333333,61.0564,36.336533333333335
106,7582.0,0.3071755036798939,184.487074650488,46.51529939329992,37.6333421260881
107,7281.0,0.4449731114881106,153.91086389232248,64.7807993407499,36.30902348578492
108,7299.0,0.4843085581171791,167.99972598986162,50.13659405398,36.884504726674884
109,7289.0,0.45775438470239216,154.50541912470845,63.89916312251338,36.60680477431747
110,7300.0,0.46347497204042487,168.79767123287672,49.010958904109586,37.15232876712329
111,7296.0,0.43761183782578,152.79797149122808,63.47848135964912,38.72642543859649
112,7295.0,0.40017749385545676,187.07402330363263,36.7429746401645,31.176559287183004
113,7269.0,0.4371364263264488,178.5341862704636,42.976062732150226,33.45549594167011
114,7300.0,0.4606093833746726,168.95397260273973,50.19561643835616,35.82904109589041
115,7272.0,0.4297800830087894,154.759900990099,61.58635863586358,38.64906490649065
116,7298.0,0.4556436616951562,172.1781309947931,47.737599342285556,35.09989038092628
117,7299.0,0.40407293243119013,184.44430743937525,39.65447321550897,30.935196602274285
118,7331.0,0.44123328266562906,162.54603737552858,71.82157959350702,43.23993998090302
119,7296.0,0.3556910187837274,181.22944078947367,41.0827850877193,32.702302631578945
120,7429.0,0.4501331116040132,145.3956117916274,68.82581774128415,40.77237851662404
121,7352.0,0.35612901244906425,175.72306855277475,42.60323721436344,36.66934167573449
122,7363.0,0.3294315170966774,178.71044411245416,42.18158359364389,34.1029471682738
123,7267.0,0.502363888727514,151.58965185083252,61.659694509426174,41.75230494014036
124,7297.0,0.45559039980053717,149.15417294778675,65.97999177744279,39.85062354392216
125,7364.0,0.3568757825349052,174.9375339489408,44.20505160239001,35.86243889190657
126,7342.0,0.4948631197727927,152.3587578316535,63.951103241623535,38.69803868155816
127,7376.0,0.32215963637398753,175.31439804772234,43.50216919739697,36.17584056399132
128,7573.0,0.2487691149117045,168.59170738148686,53.05149874554338,33.33566618249043
129,7280.0,0.4736680791908501,166.51346153846154,51.32005494505494,37.16771978021978
130,7300.0,0.46524665916837343,163.11657534246575,56.64369863013699,35.213150684931506
131,7346.0,0.47741993079106787,159.72311462020147,60.14933297032398,35.09923768037027
132,7304.0,0.4787660927493156,160.91251369112814,58.68975903614458,35.39019715224534
133,7419.0,0.34771659879175254,175.4706833805095,44.92505728534843,34.603450599811296
134,7351.0,0.33041520259746415,177.25533940960415,44.435042851312744,33.2750646170589
135,7297.0,0.41707965395613117,185.0459092777854,37.82403727559271,32.164040016445114
136,7211.0,0.5241399821641459,160.8154208847594,61.23644432117598,46.1987241714048
137,7262.0,0.518710155194511,165.49518039107684,58.74414761773616,45.52575048196089
138,7299.0,0.3482266902726008,164.05576106315934,54.81079599945198,36.13741608439512
139,7298.0,0.36521614587490203,168.29172375993423,51.14291586736092,35.57851466155111
140,7295.0,0.4756039944770214,150.58245373543522,66.28855380397532,38.11446196024674
141,7295.0,0.4649633263771056,151.56696367374914,65.30226182316655,38.12392049348869
142,7244.0,0.4757393737818611,164.85946990612922,53.120237437879624,37.035201546107125
143,7637.0,0.2845902180903694,169.12347780542098,51.967657457116665,33.91069791803064
144,7300.0,0.4423778460907296,154.47876712328767,62.653150684931504,37.8913698630137
145,7294.0,0.47946585713406004,167.51192761173567,50.19166438168357,37.296682204551686
146,7298.0,0.4817381728891993,162.89791723759933,56.309810907097834,35.79624554672513
147,7293.0,0.45596136492081013,154.35856300562182,63.975455916632384,36.65597147950089
148,7300.0,0.4943146113536763,168.37890410958903,50.04712328767123,36.564109589041095
149,7294.0,0.4086601375703858,176.44488620784207,45.41691801480669,33.1194132163422
150,7299.0,0.4607050142363571,148.49308124400602,68.95040416495411,37.56473489519112
151,7298.0,0.4379428778812416,179.15141134557413,43.73622910386407,32.09440942724034
152,7273.0,0.4277272108304299,151.88629176405885,66.07259727760209,37.042898391310324
153,7297.0,0.3831323453990655,156.3697409894477,60.30711251199123,38.32643552144717
154,7298.0,0.4265019584206276,171.53562619895862,48.43258426966292,35.03603727048507
155,7294.0,0.34851717915846314,159.95132986015903,57.59980806142035,37.44173293117631
156,7314.0,0.40850555965185276,175.72696199070276,45.71383647798742,33.58367514356029
157,7300.0,0.45819330273255965,149.03534246575342,68.54054794520547,37.4168493150685
158,7555.0,0.2414486758499775,158.78821972203838,68.67054930509596,38.48232958305758
159,7281.0,0.516374469178578,166.07746188710342,50.27482488669139,38.63576431808818
160,7296.0,0.42362632037596903,153.452850877193,65.11101973684211,36.43311403508772
161,7280.0,0.509249688781021,163.98695054945054,53.403983516483514,37.613049450549454
162,7496.0,0.3395799804653096,179.1052561366062,42.917956243329776,32.97745464247599
163,7298.0,0.5080859696330736,170.77911756645656,73.87133461222253,48.03562619895862
164,7444.0,0.3057544498778483,176.0366738312735,55.239790435249866,36.09296077377754
165,7362.0,0.35794534144607615,174.27248030426514,44.88739472969302,35.85302906818799
166,7363.0,0.3270963566952873,178.22789623794648,43.757028385169086,33.02743446964553
167,7290.0,0.5169618416411146,147.24581618655694,63.52139917695473,44.229766803840874
168,7600.0,0.2509375132897302,170.29092105263157,51.04092105263158,33.67171052631579
169,7295.0,0.3566368225218222,163.02974640164496,57.00959561343386,37.62385195339274
170,7361.0,0.41303315415435354,177.53470995788615,43.23597337318299,34.22089390028529
171,7299.0,0.3956225907958452,155.1794766406357,60.15837785998082,39.66351555007535
172,7424.0,0.41366932776653015,176.57179418103448,44.31667564655172,34.11462823275862
173,7295.0,0.42726872724927184,181.81727210418094,41.1720356408499,31.99931459904044
174,7294.0,0.42893145523583714,168.58746915272826,75.60241294214423,41.895119276117356
175,7300.0,0.43268199714607253,175.25616438356164,45.38630136986301,34.373424657534244
176,7294.0,0.4534957391834239,146.0375651220181,69.92185357828352,39.03770222100356
177,7361.0,0.3623191640316777,179.56527645700314,40.490558348050534,34.94117647058823
178,7250.0,0.514969760596796,145.90937931034483,66.07158620689655,43.01379310344828
179,7391.0,0.32126793805367326,174.30983628737653,46.21688540116358,34.46989581923962
180,7495.0,0.353836148606782,176.73902601734488,43.14262841894596,35.100200133422284
181,7295.0,0.49961756603564245,170.44318026045235,72.40027416038383,45.68540095956134
182,7286.0,0.39569716914993575,154.6362887729893,63.840653307713424,36.515646445237444
183,7297.0,0.4997325728973635,164.90722214608743,52.6852131012745,37.413594627929285
184,7548.0,0.22457098616123328,151.0475622681505,66.48940116587175,37.47774244833068
185,7279.0,0.5208961697267411,165.6096991344965,49.713010028850114,39.6759170215689
186,7269.0,0.47494687174538197,168.9958728848535,49.83739166322741,36.15063970284771
187,7298.0,0.398044659525276,185.7473280350781,37.35283639353248,31.93532474650589
188,7363.0,0.44765536439516695,148.999185114763,66.91973380415591,39.083254108379734
189,7352.0,0.3269679750142067,183.6536996735582,39.75272034820457,31.590859630032643
190,7356.0,0.33206460410469846,178.3537248504622,43.39559543230016,33.238852637302884
191,7444.0,0.44592250529682953,145.46507254164428,67.86875335840946,41.661472326706075
192,7271.0,0.5173869037529448,170.03988447256222,62.99353596479164,44.69385228991886
193,7244.0,0.5174506060758073,148.38238542241857,62.03506350082827,44.58213694091662
194,7355.0,0.32894883200104463,179.13269884432358,40.805166553365055,35.06199864038069
195,7335.0,0.3542880500147849,179.16305385139742,39.809815950920246,36.031629175187454
196,7298.0,0.455294025697967,150.13359824609483,66.05357632228008,38.80939983557139
197,7296.0,0.46622883160335643,162.36033442982455,69.77549342105263,39.53467653508772
198,7249.0,0.48318881266702934,168.92523106635397,50.57814871016692,35.51758863291489
199,7299.0,0.38819279160174563,170.69324565008904,48.91450883682696,35.40800109604055
200,7300.0,0.3500406108158795,168.0945205479452,51.255890410958905,35.65178082191781
201,7274.0,0.4723979937433967,166.51388507011274,51.70525158097333,36.76794061039318
202,7486.0,0.2865246055594351,169.81779321399947,50.70571733903286,34.48063051028587
203,7413.0,0.32082664145322004,170.93322541481183,49.594091460946984,34.465938216646435
204,7361.0,0.3276526310879108,176.47235429968754,44.071729384594484,34.44993886700177
205,7464.0,0.25846190794192814,166.20270632368704,56.26607717041801,32.53336012861736
206,7260.0,0.47824397555577486,166.76143250688705,51.548898071625345,36.68236914600551
207,7300.0,0.4662700262357097,169.7991780821918,49.634109589041095,35.53356164383562
208,7299.0,0.3609976023855569,159.12837374982874,58.56199479380737,37.31072749691739
209,7327.0,0.44206849652917435,172.4045311860243,48.25658523270097,34.341886174423365
210,7300.0,0.3420340894543645,167.57602739726028,51.42465753424658,35.98219178082192
211,7422.0,0.40916185234311414,177.97722985718136,43.06696308272703,33.943007275666936
212,7298.0,0.4733394841591006,162.3091257878871,55.025897506166075,37.66977254042203
213,7298.0,0.48579736925880984,160.4805426144149,57.95354891751165,36.59358728418745
214,7300.0,0.4566025737363329,161.093698630137,57.17602739726028,36.726301369863016
215,7295.0,0.44587321656418627,156.5241946538725,61.38752570253598,37.08636052090473
216,7296.0,0.47160195201092175,167.73040021929825,50.06003289473684,37.20819627192982
217,7296.0,0.3935912618993048,156.20353618421052,61.70449561403509,37.08182565789474
218,7286.0,0.49109663341582543,168.96774636288774,50.279302772440296,35.76420532528136
219,7578.0,0.2971469343632835,179.35471100554236,42.26669305885458,33.382950646608606
220,7317.0,0.4909506540719385,157.48571819051523,69.92920595872626,44.55159218258849
221,7444.0,0.2847902592386543,181.0137023105857,41.0,32.987372380440625
222,7311.0,0.470663772537808,144.63370263985774,71.54985638079606,38.78881138011216
223,7477.0,0.43752273499152966,171.04132673532166,77.7972448843119,43.17908251972716
224,7290.0,0.4515219300214273,151.36515775034295,65.18106995884774,38.457338820301786
225,7297.0,0.3809717231705345,183.4503220501576,39.62272166643826,31.948883102644924
226,7424.0,0.45705204867860544,141.58068426724137,72.35169719827586,41.078259698275865
227,7299.0,0.4158433101902411,184.25058227154403,39.278257295519936,31.46951637210577
228,7446.0,0.4441865981391102,151.34837496642493,70.26913779210314,42.400080580177274
229,7291.0,0.407860233147542,154.19380057605267,60.05102180770813,40.75024002194486
230,7299.0,0.46815161881498796,171.30853541581038,47.21359090286341,36.47157144814358
231,7299.0,0.4306808905959738,153.27839430058913,62.34744485545965,39.357857240717905
232,7296.0,0.46606140776859817,167.9125548245614,50.56592653508772,36.53344298245614
233,7375.0,0.3335960512969472,180.33410169491526,40.097084745762714,34.557559322033896
234,7355.0,0.33113473492649986,180.25030591434398,42.285520054384776,32.46091094493542
235,7346.0,0.4704305736311685,150.88606044105634,66.58099646065887,37.53103729921045
236,7298.0,0.4667536112704817,174.51288024116195,47.809947930939984,35.38695533022746
237,7275.0,0.47927065601344143,168.07147766323024,49.10226804123711,37.82529209621993
238,7474.0,0.2742518767267416,160.94768530907146,59.74083489430024,34.31402194273481
239,7351.0,0.3292839484605601,172.04026663039042,48.246905182968305,34.72099034145014
240,7567.0,0.3076921388320452,172.85000660763842,46.42606052596802,35.71877890841813
241,7426.0,0.41121106529383983,181.06450309722595,41.806894694317265,32.1461082682467
242,7295.0,0.33948744674282166,164.21096641535297,53.05167923235093,37.73241946538725
243,7323.0,0.4397618676272221,174.76280213027448,45.26437252492148,34.96763621466612
244,7293.0,0.3608413117146712,158.27574386397916,58.83724119018237,37.893596599478954
245,7295.0,0.4629061967298135,159.13228238519534,59.228238519533924,36.64318026045236
246,7298.0,0.37156408520305234,168.29597149904083,51.46985475472732,35.22101945738559
247,7296.0,0.48347203309028497,161.89432565789474,57.34882127192982,35.74588815789474
248,7298.0,0.48840419031262117,168.3224171005755,50.83981912852836,35.83063853110441
249,7277.0,0.45724765884333923,153.7329943658101,64.53840868489762,36.7299711419541
250,7298.0,0.47110098029324343,167.07166346944368,50.15278158399561,37.76897780213757
251,7282.0,0.45742979113137644,155.28563581433673,62.67618786047789,37.0576764625103
252,7467.0,0.4672379087398727,152.48774608276418,72.57024239989286,46.08986205972948
253,7431.0,0.28571995541316425,181.50612299825056,40.90001345713901,32.59965011438568
254,7305.0,0.48784497032464824,156.8466803559206,72.14729637234771,45.17782340862423
255,7584.0,0.2930220236206526,180.86998945147678,41.51766877637131,32.5962552742616
256,7366.0,0.33126360815314027,179.29337496606027,42.492940537605215,33.21110507738257
257,7300.0,0.3421493855099807,164.81397260273974,54.27328767123288,35.90547945205479
258,7373.0,0.33236394121646895,174.34097382340974,45.508341245083415,35.14892174148922
259,7298.0,0.43917604080593026,145.7391066045492,68.61167443135105,40.65689229926007
260,7298.0,0.41487097715493637,186.51603178953138,37.235955056179776,31.250890654973965
261,7425.0,0.4545232910827513,143.49131313131312,69.8169696969697,41.67582491582492
262,7300.0,0.3850037147905682,184.15287671232878,39.5145205479452,31.34904109589041
263,7296.0,0.4654485761263968,167.04262609649123,50.93763706140351,37.006304824561404
264,7293.0,0.4316938371017835,153.33388180447005,62.682846565199505,38.97764980117921
265,7300.0,0.4703725470050064,175.23520547945205,49.24068493150685,36.05684931506849
266,7273.0,0.42561089622416476,157.5289426646501,62.609377148356934,40.272102296163894
267,7422.0,0.4120464465734275,177.642683912692,43.1770412287793,34.15790891942873
268,7479.0,0.28873823270754195,170.59326113116728,49.786602486963496,34.61933413557962
269,7297.0,0.39563871378803567,156.17829244895162,60.043853638481565,38.778676168288335
270,7351.0,0.4156359762825918,175.28635559787784,44.28349884369474,35.42252754727248
271,7294.0,0.35476837367438496,159.90869207567863,56.812585686865916,38.270359199341925
272,7299.0,0.45348811690378305,148.64255377448967,67.39183449787642,38.9691738594328
273,7290.0,0.4288263008467228,178.1750342935528,42.825102880658434,34.014677640603566
274,7300.0,0.4618660443728646,167.3135616438356,73.94356164383562,40.59205479452055
275,7299.0,0.42431276579222343,180.50253459377996,42.29127277709275,32.21126181668722
276,7291.0,0.47580140739976257,169.11150733781375,50.034700315457414,35.84432862433137
277,7299.0,0.4967262023564497,171.00945334977393,74.72324976024113,45.213042882586656
278,7496.0,0.351086788385579,176.3180362860192,43.9360992529349,34.744797225186765
279,7288.0,0.4293382913042028,153.6995060373216,61.866218441273325,39.441959385290886
280,7292.0,0.5091093611964603,147.79484366428963,63.96201316511245,43.245748765770706
281,7367.0,0.3634245213904402,182.50318990090946,41.292113479028096,35.38862494909733
282,7263.0,0.5164290905070934,170.66171003717471,52.43274129147735,40.32810133553628
283,7528.0,0.2261122343492541,151.57983528161532,66.61171625929862,36.82678002125399
284,7300.0,0.5097366321967436,165.97739726027396,51.02328767123288,37.998082191780824
285,7298.0,0.386678367216033,155.09194299808166,63.197451356536035,36.706906001644285
286,7227.0,0.520066464436892,147.4437525944375,63.29528158295282,44.247682302476825
287,7249.0,0.5243673294656569,172.63332873499792,62.73568768105946,44.815008966754036
288,7349.0,0.3559470994400435,176.61981221934957,42.421553952918764,35.95033337869098
289,7365.0,0.3319887095141147,176.03828920570265,44.81846571622539,34.16238968092328
290,7290.0,0.46615039578369344,168.94979423868313,49.803703703703704,36.23497942386831
291,7438.0,0.4460772719689592,151.4146275880613,69.92578650174778,43.81043291207314
292,7374.0,0.3113699035297446,183.13710333604556,38.3764578247898,33.43694060211554
293,7349.0,0.4465852556003013,165.51421962171725,76.80541570281672,44.25227922166281
294,7299.0,0.38920929127557835,183.49527332511303,39.558569667077684,31.949171119331414
295,7300.0,0.4637693067653198,160.73301369863015,58.01438356164383,36.24095890410959
296,7507.0,0.29820915617205307,166.56214200079924,54.58838417477021,33.85213800452911
297,7258.0,0.4781651906029143,166.68365941030586,51.79057591623037,36.530173601543126
298,7300.0,0.4720721861382242,154.80164383561643,62.366027397260275,37.80205479452055
299,7299.0,0.4583993228150576,150.33853952596246,66.73845732292095,37.90985066447458
300,7300.0,0.35276822557916226,167.45616438356166,51.027945205479455,36.485068493150685
301,7295.0,0.40214232198941696,154.745305003427,60.6223440712817,39.64413982179575
302,7294.0,0.3817876857010398,171.88799012887304,48.658349328214975,34.463942966822046
303,7300.0,0.4836464672360077,159.18328767123288,60.2686301369863,35.47986301369863
304,7299.0,0.4619363909743134,158.26674886970818,59.53952596246061,37.21235785724072
305,7267.0,0.47840484874478156,168.87656529516994,48.689005091509564,37.43924590615109
306,7238.0,0.5203184591697145,165.7707930367505,50.87938657087593,38.35645205857972
307,7560.0,0.2592897175080375,154.34126984126985,63.587566137566135,37.04087301587302
308,7276.0,0.5066889297849164,167.00632215503023,51.02872457394172,36.96179219351292
309,7287.0,0.44070361323907437,155.91670097433786,62.619871003156305,36.480719088788256
310,7438.0,0.31224146612874815,172.24146275880614,47.043828986286634,35.71457381016402
311,7359.0,0.3271116367095346,173.06454681342575,48.493409430629164,33.4424514200299
312,7295.0,0.47062320448674994,173.89088416723783,46.78396161754627,34.31213159698424
313,7462.0,0.2657622365035891,164.81211471455373,56.72299651567944,33.46837309032431
314,7512.0,0.2311530932414255,160.54566027689032,60.91706602768903,33.53594249201278
315,7298.0,0.46496566189966015,169.7571937517128,49.243354343655795,35.9858865442587
316,7278.0,0.4265187314409783,153.93734542456718,61.71887881286067,39.360263808738665
317,7300.0,0.4647218391957893,171.14767123287672,50.814109589041095,36.762328767123286
318,7298.0,0.429316157719468,152.59249109345026,63.508769525897506,38.88572211564812
319,7431.0,0.4543379307451675,153.82478805006056,69.83017090566545,44.32956533440991
320,7300.0,0.3789077845776832,185.21561643835616,38.846712328767126,30.93191780821918
321,7431.0,0.42409678286716185,153.80083434261877,62.52132956533441,38.6728569506123
322,7300.0,0.4091387435630099,184.06123287671232,39.74493150684931,31.214109589041097
323,7251.0,0.5290773737918887,167.76182595504068,57.57330023445042,43.07640325472349
324,7318.0,0.49216900334643504,168.97021044001093,75.48715496037168,48.717135829461604
325,7567.0,0.2791029564544723,180.25214748248976,41.785119598255584,32.94806396194
326,7310.0,0.47727209358718686,173.2612859097127,85.23351573187415,46.74541723666211
327,7392.0,0.3008480105138433,182.18127705627705,40.38027597402598,32.42816558441559
328,7300.0,0.47431473198959356,171.00753424657535,47.571917808219176,36.404931506849316
329,7283.0,0.4496595815511635,155.3844569545517,62.1850885624056,37.41123163531512
330,7299.0,0.490637147465689,168.54473215508975,50.649541033018224,35.797095492533224
331,7279.0,0.3946691686061461,153.91317488666024,64.15798873471631,36.92636351147136
332,7300.0,0.4581514139466151,151.20287671232876,65.28794520547945,38.523835616438355
333,7300.0,0.46542961469483757,149.67150684931508,66.76630136986302,38.56328767123288
334,7296.0,0.42688109647946426,155.32743969298247,60.50479714912281,39.14295504385965
335,7243.0,0.5273643385104851,165.3343918265912,63.69971006489024,42.92917299461549
336,7296.0,0.4966729227441911,166.6393914473684,50.336485745614034,38.01864035087719
337,7571.0,0.26981193776719103,155.19455818253863,63.19680359265619,36.615638621054025
338,7288.0,0.5103831940016871,162.98476948408342,53.590285400658615,38.433589462129525
339,7494.0,0.23189672672423264,151.43354683746998,66.90152121697358,36.65692554043235
340,7289.0,0.5093560003150878,151.25010289477294,60.819316778707645,42.92797365893813
341,7359.0,0.3620743990560471,180.00108710422612,40.49395298274222,34.502106264438105
342,7286.0,0.4917669012207419,172.6038978863574,79.33818281636015,45.08413395553116
343,7497.0,0.35309519990285343,176.70521541950114,43.27864479124983,35.01000400160064
344,7567.0,0.24136380090142937,164.9475353508656,55.81102154090128,34.233513942117085
345,7300.0,0.46205186816931365,151.14205479452056,66.32452054794521,37.54109589041096
346,7349.0,0.33164988375313,178.39951013743365,44.476935637501704,32.12545924615594
347,7296.0,0.4342857526973856,179.76905153508773,42.91063596491228,32.3125
348,7298.0,0.46442136234714154,150.68539325842696,67.23225541244176,37.07645930391888
349,7287.0,0.4217801094580195,175.16303005351998,45.98188554960889,33.871552079044875
