,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,perimeter,eccentricity,orientation,axis_major_length,axis_minor_length
107,0.12474389346715763,837.1056179775281,73.7,810,64,865,84,1.5204389132343274,0.9308372674517863,0.05831513749357298,0.6618187973877098,0.24185106610654517
108,0.11030724062770006,821.6925031766201,714.1219822109276,811,690,835,738,1.4285996159231902,0.9245175890171422,1.3101239874267665,0.6106277491670086,0.23273428221787126
109,0.11829645627672027,846.5995260663507,1134.5710900473935,827,1114,866,1155,1.43771034151554,0.9185867471657198,-0.8279820625768419,0.6189852047162053,0.24463497201966186
110,0.1028786716908918,863.3351498637602,445.4223433242507,840,433,888,459,1.4204746178843357,0.9356953369703507,0.3389910704454406,0.6119490476518659,0.21590117135204234
111,0.10161721658841492,859.5696551724138,854.4055172413794,849,833,871,877,1.314272217547195,0.90474642015393,1.3874450434428287,0.553243791343831,0.2356545258941555
112,0.09362800093939472,870.6616766467066,351.80389221556885,851,334,891,371,1.352806163829031,0.9451782491768774,0.7505347504674789,0.6074129456422237,0.19835365007118727
113,0.11072772566185901,882.9316455696203,768.8696202531646,869,747,899,792,1.4233472384895365,0.9203882438860774,-1.127920929677378,0.6024397549888996,0.23555739589038727
114,0.11353095922291874,881.2271604938271,706.0049382716049,872,681,892,732,1.4534674738165012,0.9351334286417912,1.4670061227626294,0.6413593142560605,0.22723087217547802
115,0.07821021635356624,903.4623655913979,142.48566308243727,884,131,924,155,1.2045001819673748,0.9237592011259478,0.4051780575924305,0.5114409629088124,0.19586849361388975
116,0.12768728870627033,911.6783754116356,1025.7365532381998,885,1016,939,1037,1.5065686739850714,0.9218384772068309,0.08872249132459746,0.6503903012659895,0.2520745522484124
117,0.11156869573017693,905.3366834170854,928.6595477386935,891,905,919,953,1.4608954572178767,0.9316071171551721,-1.2054895523722706,0.6284431983871668,0.2284182941155732
118,0.11311047418875977,931.0173482032218,1138.6542750929368,905,1130,958,1149,1.4632752140463299,0.9359363373158496,0.054955703795422854,0.6422334290966599,0.22617485761508757
119,0.10315899504699777,928.8845108695652,511.3369565217391,913,490,945,533,1.3886716403663968,0.9279612864576937,-1.0457767902836095,0.5959797681820733,0.22210771579238503
120,0.06265227008968478,925.9530201342282,254.84563758389262,914,242,940,269,0.9648477665713299,0.8329928534342003,-0.8793468628592089,0.38070260587243876,0.21063656476284032
121,0.11619403110592548,934.1857659831122,568.8648974668275,924,544,946,595,1.4730829542761585,0.9311346897106874,-1.4218898525507295,0.6399968526726579,0.23339114532297345
122,0.1332937558283898,954.6635120925341,785.4900105152471,942,759,970,812,1.6000907134871827,0.9328757414574957,1.2755886003461152,0.6903636981275807,0.24866786463714038
123,0.10764416874469332,972.0859375,961.7109375,961,939,984,985,1.3645007971105647,0.9074125504545152,-1.3765302832697646,0.5739193444088644,0.2411844154484014
124,0.12362260004273373,1001.3151927437642,459.33673469387753,975,448,1029,472,1.535991894674557,0.9305320921908787,0.198595426186314,0.6578974244449008,0.24092885052156587
125,0.10974659391548812,1006.2758620689655,324.632183908046,983,313,1031,338,1.417601997279135,0.9156381254427536,-0.26316846941474165,0.5935325655450524,0.23860217552199414
126,0.10428028847142165,1006.7822580645161,512.0564516129032,991,492,1022,534,1.3551859206574837,0.9122953176285534,1.023711359562314,0.572191227702522,0.23433117283027569
127,0.11857677963282624,1006.7978723404256,249.8321513002364,995,226,1020,275,1.462085335632103,0.9156663537224157,-1.3502741155210791,0.6157616794063787,0.24749876306482996
128,0.1068031986763754,1021.2952755905512,375.6391076115486,999,361,1045,392,1.4221573600753097,0.9273675027711304,-0.49482831030238034,0.6047856559914981,0.22628159764350378
129,0.11030724062770006,1018.5184243964422,916.5400254129606,1000,896,1037,939,1.444645461140168,0.9338432559128175,0.9297820515309271,0.6286963861262532,0.2248736973979393
130,0.09657139617850742,1023.8301886792453,699.7010159651669,1008,681,1043,718,1.2968323430552597,0.9130485071344506,0.8421728642499742,0.5530145309722482,0.22554751958590155
131,0.11535306103760756,1030.9890643985418,1043.7217496962332,1019,1019,1045,1069,1.4886359357163885,0.9332861079999041,1.2766021361241777,0.6436792030093377,0.23116691721413146
132,0.11325063586681276,1044.2883663366338,817.1930693069307,1021,804,1067,833,1.4164121188649086,0.9043219052062259,0.44675423358241984,0.5837638173483665,0.24918024822138224
133,0.10442045014947464,1057.4845637583892,629.2738255033557,1037,613,1078,648,1.3707389020977139,0.9222669515797123,0.6825708431207591,0.588938090478443,0.2276561271303898
134,0.1189972646669852,1049.173144876325,1148.339222614841,1037,1124,1062,1174,1.4788281954865596,0.9229878527560672,-1.3440356044397848,0.6301001822338659,0.24248087577101468
135,0.1332937558283898,1051.013669821241,140.50578338590958,1039,114,1064,168,1.5735401134028977,0.9289983272000369,-1.37137724499811,0.6803764508977236,0.25179638422335704
136,0.08816169549532825,1076.4848966613672,917.3465818759936,1067,898,1087,938,1.1930096995465722,0.8853245663862751,1.4486944410174722,0.49341250999280784,0.22942377166682815
137,0.1098867555935411,1090.6339285714287,388.2423469387755,1077,366,1107,412,1.4400900983439928,0.9269018325940568,-1.1492743346676277,0.6134966605576918,0.23024766922036455
138,0.11465225264734263,1126.4828850855745,717.2799511002445,1101,709,1153,728,1.4465323541918733,0.9291362681846532,-0.00785608616915227,0.6315252081305884,0.23349853134769677
139,0.0916657374466529,1119.9189602446484,501.70030581039754,1108,481,1132,523,1.2865317390486837,0.9171456502378847,1.275936071671909,0.5439623992628836,0.21679741102872685
140,0.10596222860805748,1134.9920634920634,814.3531746031746,1111,803,1160,827,1.4176019972791352,0.92977166085801,0.27062587245773945,0.607217939614638,0.22353923220463504
141,0.11395144425707769,1133.6482164821648,610.849938499385,1114,590,1155,632,1.4740686818296538,0.9399248778261433,0.8268899720424336,0.6546784665988336,0.22349501674486125
142,0.11016707894964707,1137.8333333333333,1078.1984732824428,1122,1058,1156,1100,1.3915442609715976,0.9125945859697062,-0.9804128569653128,0.5881068174622984,0.24045667756399183
143,0.1279676120623763,1147.3055859802848,340.6341730558598,1126,320,1168,363,1.5283597604124506,0.92739633516394,0.8231880020848419,0.6619820987124818,0.24763443259584675
144,0.1240430850768927,1149.2598870056497,978.6994350282486,1135,955,1163,1004,1.491508556321589,0.913865122232309,1.2444722618759183,0.6263598262884347,0.2543133038184884
